book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,title,author,doc
2,34,0.09375030292918458,0.35502503421573134,0.028585350106656797,0.15659562388116766,0.3413272443659533,-0.048408660453632596,0.024845424827822784,0.046367024944561214,-0.03735706312902597,0.10752485113776324,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH34)
2,35,0.21534184759123487,0.39884598654845377,0.07358754866597766,0.11368412758932489,0.24519186490106185,0.08070843516582507,-0.09745072618581818,-0.09254381729509593,-0.048600300779096335,-0.11870933932099888,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH35)
2,36,0.1901243854242323,0.5031065932641775,0.031627152840646364,0.19470374139035812,0.3996946071585979,0.07119738838743304,-0.0472294220966883,6.588023444043661e-05,-0.026097482047179925,0.018473606395189603,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH36)
2,37,0.13889420601193594,0.4058066723078659,-0.029037532166251538,0.1182607895943492,0.18758753216453902,-0.008284844727869198,0.04415347129890711,0.05241902572490309,0.0333662374496998,0.13283866002301645,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH37)
2,38,0.2090408707179012,0.42100787738919404,0.010172313210783848,0.14237908310718625,0.40342511151402555,0.055123737790980266,-0.040278001801157606,-0.061324854542753694,-0.010470020468952488,-0.09442675308235145,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH38)
2,39,0.30582927083345723,0.47106340687499665,0.08101532401161585,0.11117279416355769,0.19416944313247944,0.12882839782843478,-0.1157628668366382,-0.0778298634328994,-0.013733938751423171,-0.1330999201045576,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH39)
2,40,0.2118964595990612,0.41553925097026295,0.04716131723489561,0.15997566235829208,0.385732278227609,0.08183786047183526,-0.11468348530947049,-0.07003642044771756,-0.024909770664288906,-0.1314593278679448,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH40)
2,41,0.3237295711644411,0.556534166901574,0.070891590881471,0.15611737731960215,0.2760616885663429,0.1703182454332388,-0.14092013745091914,-0.0846060727053865,0.004025415278887671,-0.15139669964277008,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH41)
2,42,0.2284392779759893,0.5203268556771102,0.016565097972272985,0.19001171206166614,0.37126344223918223,0.12346507743446053,-0.10365600565230672,-0.08320529915422831,-0.029489569372827946,-0.09782852346262799,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH42)
2,43,0.22124190838053417,0.511471326566485,0.024409909227514428,0.2078194573521692,0.46986027651133244,0.09216925237632165,-0.05466313223774191,-0.052790863559896116,0.002713041635346373,-0.08841165233512525,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH43)
2,44,0.22541319726236428,0.5424771648764629,0.02607644718953401,0.2041346722660569,0.3419153688266197,0.035741741685330584,-0.00023947923526122577,0.022917643925996965,0.00014769939470074436,0.04066502258143016,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH44)
2,45,0.1681053441343953,0.35935476994228294,6.292605658465367e-05,0.06587880683081121,0.0280668336337308,0.015691615651045928,0.06534971682543504,0.08888217968309878,0.0943822361820704,0.201562444873592,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH45)
2,46,0.3159513142388249,0.45518661822933515,0.0494946539816931,0.04577463130538753,0.06346506818953192,0.11820333937045648,-0.022105972222556083,-0.03257936675493099,0.061842574981111426,-0.11536059292977802,Leviathan,Thomas Hobbes,Leviathan by Thomas Hobbes (CH46)
3,1,0.19539522426355832,-0.12173824913678734,-0.052162480105982054,-0.27001063602215464,0.1517289073349956,0.02532857920834712,-0.10335974203117893,-0.00013779331025897106,0.024784222230827768,-0.03313226598514995,The Second Treatise of Government,John Locke,The Second Treatise of Government by John Locke (CH1)
3,2,0.27299067225085405,-0.2128147105726655,-0.11683402419532968,-0.3387485919188927,0.1181681125180962,0.016705111632614303,0.07073887395521865,-0.041497457220717696,-0.04732486161697977,-0.0066735785801276225,The Second Treatise of Government,John Locke,The Second Treatise of Government by John Locke (CH2)
3,3,0.20254209322953423,-0.12883894122187972,-0.07843574049574593,-0.2719557349911903,0.13001401916830568,-0.04797500088146839,0.082668349405957,-0.0800565807693086,-0.01867796344668883,-0.09103666813702209,The Second Treatise of Government,John Locke,The Second Treatise of Government by John Locke (CH3)
