chap_num,para_num,sent_num,token_num,token_str,term_str
3,2,2,7,effect,effect
3,2,2,8,changes,changes
3,2,2,9,with,with
3,2,2,10,the,the
3,2,2,11,cause,cause
3,2,3,0,,
3,2,3,1,every,every
3,2,3,2,force,force
3,2,3,3,that,that
3,2,3,4,is,is
3,2,3,5,greater,greater
3,2,3,6,than,than
3,2,3,7,the,the
3,2,3,8,first,first
3,2,3,9,succeeds,succeeds
3,2,3,10,to,to
3,2,3,11,its,its
3,2,3,12,right,right
3,2,4,0,,
3,2,4,1,As,as
3,2,4,2,soon,soon
3,2,4,3,as,as
3,2,4,4,it,it
3,2,4,5,is,is
3,2,4,6,possible,possible
3,2,4,7,to,to
3,2,4,8,disobey,disobey
3,2,4,9,with,with
3,2,4,10,impunity,impunity
3,2,4,11,disobedience,disobedience
3,2,4,12,is,is
3,2,4,13,legitimate,legitimate
3,2,5,0,,
3,2,5,1,and,and
3,2,5,2,the,the
3,2,5,3,strongest,strongest
3,2,5,4,being,being
3,2,5,5,always,always
3,2,5,6,in,in
3,2,5,7,the,the
3,2,5,8,right,right
3,2,5,9,the,the
3,2,5,10,only,only
3,2,5,11,thing,thing
3,2,5,12,that,that
3,2,5,13,matters,matters
3,2,5,14,is,is
3,2,5,15,to,to
3,2,5,16,act,act
3,2,5,17,so,so
3,2,5,18,as,as
3,2,5,19,to,to
3,2,5,20,become,become
3,2,5,21,the,the
3,2,5,22,strongest,strongest
3,2,6,0,,
3,2,6,1,But,but
3,2,6,2,what,what
3,2,6,3,kind,kind
3,2,6,4,of,of
3,2,6,5,right,right
3,2,6,6,is,is
3,2,6,7,that,that
3,2,6,8,which,which
3,2,6,9,perishes,perishes
3,2,6,10,when,when
3,2,6,11,force,force
3,2,6,12,fails,fails
3,2,7,0,,
3,2,7,1,If,if
3,2,7,2,we,we
3,2,7,3,must,must
3,2,7,4,obey,obey
3,2,7,5,perforce,perforce
3,2,7,6,there,there
3,2,7,7,is,is
3,2,7,8,no,no
3,2,7,9,need,need
3,2,7,10,to,to
3,2,7,11,obey,obey
3,2,7,12,because,because
3,2,7,13,we,we
3,2,7,14,ought,ought
3,2,8,0,,
3,2,8,1,and,and
3,2,8,2,if,if
3,2,8,3,we,we
3,2,8,4,are,are
3,2,8,5,not,not
3,2,8,6,forced,forced
3,2,8,7,to,to
3,2,8,8,obey,obey
3,2,8,9,we,we
3,2,8,10,are,are
3,2,8,11,under,under
3,2,8,12,no,no
3,2,8,13,obligation,obligation
3,2,8,14,to,to
3,2,8,15,do,do
3,2,8,16,so,so
3,2,9,0,,
3,2,9,1,Clearly,clearly
3,2,9,2,the,the
3,2,9,3,word,word
3,2,9,4,"""right""","""right"""
3,2,9,5,adds,adds
3,2,9,6,nothing,nothing
3,2,9,7,to,to
3,2,9,8,force,force
3,2,10,0,,
3,2,10,1,in,in
3,2,10,2,this,this
3,2,10,3,connection,connection
3,2,10,4,it,it
3,2,10,5,means,means
3,2,10,6,absolutely,absolutely
3,2,10,7,nothing,nothing
3,2,11,0,,
3,3,0,0,Obey,obey
3,3,0,1,the,the
3,3,0,2,powers,powers
3,3,0,3,that,that
3,3,0,4,be,be
3,3,1,0,,
3,3,1,1,If,if
3,3,1,2,this,this
3,3,1,3,means,means
3,3,1,4,yield,yield
3,3,1,5,to,to
3,3,1,6,force,force
3,3,1,7,it,it
3,3,1,8,is,is
3,3,1,9,a,a
3,3,1,10,good,good
3,3,1,11,precept,precept
3,3,1,12,but,but
3,3,1,13,superfluous,superfluous
3,3,2,0,,
3,3,2,1,I,i
3,3,2,2,can,can
3,3,2,3,answer,answer
3,3,2,4,for,for
3,3,2,5,its,its
3,3,2,6,never,never
3,3,2,7,being,being
3,3,2,8,violated,violated
3,3,3,0,,
3,3,3,1,All,all
3,3,3,2,power,power
3,3,3,3,comes,comes
3,3,3,4,from,from
3,3,3,5,God,god
3,3,3,6,I,i
3,3,3,7,admit,admit
3,3,4,0,,
3,3,4,1,but,but
3,3,4,2,so,so
3,3,4,3,does,does
3,3,4,4,all,all
3,3,4,5,sickness,sickness
3,3,5,0,,
3,3,5,1,does,does
3,3,5,2,that,that
3,3,5,3,mean,mean
3,3,5,4,that,that
3,3,5,5,we,we
3,3,5,6,are,are
3,3,5,7,forbidden,forbidden
3,3,5,8,to,to
3,3,5,9,call,call
3,3,5,10,in,in
3,3,5,11,the,the
3,3,5,12,doctor,doctor
3,3,6,0,,
3,3,6,1,A,a
3,3,6,2,brigand,brigand
3,3,6,3,surprises,surprises
3,3,6,4,me,me
3,3,6,5,at,at
3,3,6,6,the,the
3,3,6,7,edge,edge
3,3,6,8,of,of
3,3,6,9,a,a
3,3,6,10,wood,wood
3,3,7,0,,
3,3,7,1,must,must
3,3,7,2,I,i
3,3,7,3,not,not
3,3,7,4,merely,merely
3,3,7,5,surrender,surrender
3,3,7,6,my,my
3,3,7,7,purse,purse
3,3,7,8,on,on
3,3,7,9,compulsion,compulsion
3,3,8,0,,
3,3,8,1,but,but
3,3,8,2,even,even
3,3,8,3,if,if
3,3,8,4,I,i
3,3,8,5,could,could
3,3,8,6,withhold,withhold
3,3,8,7,it,it
3,3,8,8,am,am
3,3,8,9,I,i
3,3,8,10,in,in
3,3,8,11,conscience,conscience
3,3,8,12,bound,bound
3,3,8,13,to,to
3,3,8,14,give,give
3,3,8,15,it,it
3,3,8,16,up,up
3,3,9,0,,
3,3,9,1,For,for
3,3,9,2,certainly,certainly
3,3,9,3,the,the
3,3,9,4,pistol,pistol
3,3,9,5,he,he
3,3,9,6,holds,holds
3,3,9,7,is,is
3,3,9,8,also,also
3,3,9,9,a,a
3,3,9,10,power,power
3,3,10,0,,
3,4,0,0,Let,let
3,4,0,1,us,us
3,4,0,2,then,then
3,4,0,3,admit,admit
3,4,0,4,that,that
3,4,0,5,force,force
3,4,0,6,does,does
3,4,0,7,not,not
3,4,0,8,create,create
3,4,0,9,right,right
3,4,0,10,and,and
3,4,0,11,that,that
3,4,0,12,we,we
3,4,0,13,are,are
3,4,0,14,obliged,obliged
3,4,0,15,to,to
3,4,0,16,obey,obey
3,4,0,17,only,only
3,4,0,18,legitimate,legitimate
3,4,0,19,powers,powers
3,4,1,0,,
3,4,1,1,In,in
3,4,1,2,that,that
3,4,1,3,case,case
3,4,1,4,my,my
3,4,1,5,original,original
3,4,1,6,question,question
3,4,1,7,recurs,recurs
3,4,2,0,,
4,0,0,0,SLAVERY,slavery
4,1,0,0,Since,since
4,1,0,1,no,no
4,1,0,2,man,man
4,1,0,3,has,has
4,1,0,4,a,a
4,1,0,5,natural,natural
4,1,0,6,authority,authority
4,1,0,7,over,over
4,1,0,8,his,his
4,1,0,9,fellow,fellow
4,1,0,10,and,and
4,1,0,11,force,force
4,1,0,12,creates,creates
4,1,0,13,no,no
4,1,0,14,right,right
4,1,0,15,we,we
4,1,0,16,must,must
4,1,0,17,conclude,conclude
4,1,0,18,that,that
4,1,0,19,conventions,conventions
4,1,0,20,form,form
4,1,0,21,the,the
4,1,0,22,basis,basis
4,1,0,23,of,of
4,1,0,24,all,all
4,1,0,25,legitimate,legitimate
4,1,0,26,authority,authority
4,1,0,27,among,among
4,1,0,28,men,men
4,1,1,0,,
4,2,0,0,If,if
4,2,0,1,an,an
4,2,0,2,individual,individual
4,2,0,3,says,says
4,2,0,4,Grotius,grotius
4,2,0,5,can,can
4,2,0,6,alienate,alienate
4,2,0,7,his,his
4,2,0,8,liberty,liberty
4,2,0,9,and,and
4,2,0,10,make,make
4,2,0,11,himself,himself
4,2,0,12,the,the
4,2,0,13,slave,slave
4,2,0,14,of,of
4,2,0,15,a,a
4,2,0,16,master,master
4,2,0,17,why,why
4,2,0,18,could,could
4,2,0,19,not,not
4,2,0,20,a,a
4,2,0,21,whole,whole
4,2,0,22,people,people
4,2,0,23,do,do
4,2,0,24,the,the
4,2,0,25,same,same
4,2,0,26,and,and
4,2,0,27,make,make
4,2,0,28,itself,itself
4,2,0,29,subject,subject
4,2,0,30,to,to
4,2,0,31,a,a
4,2,0,32,king,king
4,2,1,0,,
4,2,1,1,There,there
4,2,1,2,are,are
4,2,1,3,in,in
4,2,1,4,this,this
4,2,1,5,passage,passage
4,2,1,6,plenty,plenty
4,2,1,7,of,of
4,2,1,8,ambiguous,ambiguous
4,2,1,9,words,words
4,2,1,10,which,which
4,2,1,11,would,would
4,2,1,12,need,need
4,2,1,13,explaining,explaining
4,2,2,0,,
4,2,2,1,but,but
4,2,2,2,let,let
4,2,2,3,us,us
4,2,2,4,confine,confine
4,2,2,5,ourselves,ourselves
4,2,2,6,to,to
4,2,2,7,the,the
4,2,2,8,word,word
4,2,2,9,alienate,alienate
4,2,3,0,,
4,2,3,1,To,to
4,2,3,2,alienate,alienate
4,2,3,3,is,is
4,2,3,4,to,to
4,2,3,5,give,give
4,2,3,6,or,or
4,2,3,7,to,to
4,2,3,8,sell,sell
4,2,4,0,,
4,2,4,1,Now,now
4,2,4,2,a,a
4,2,4,3,man,man
4,2,4,4,who,who
4,2,4,5,becomes,becomes
4,2,4,6,the,the
4,2,4,7,slave,slave
4,2,4,8,of,of
4,2,4,9,another,another
4,2,4,10,does,does
4,2,4,11,not,not
4,2,4,12,give,give
4,2,4,13,himself,himself
4,2,5,0,,
4,2,5,1,he,he
4,2,5,2,sells,sells
4,2,5,3,himself,himself
4,2,5,4,at,at
4,2,5,5,the,the
4,2,5,6,least,least
4,2,5,7,for,for
4,2,5,8,his,his
4,2,5,9,subsistence,subsistence
4,2,6,0,,
4,2,6,1,but,but
4,2,6,2,for,for
4,2,6,3,what,what
4,2,6,4,does,does
4,2,6,5,a,a
4,2,6,6,people,people
4,2,6,7,sell,sell
4,2,6,8,itself,itself
4,2,7,0,,
4,2,7,1,A,a
4,2,7,2,king,king
4,2,7,3,is,is
4,2,7,4,so,so
4,2,7,5,far,far
4,2,7,6,from,from
4,2,7,7,furnishing,furnishing
4,2,7,8,his,his
4,2,7,9,subjects,subjects
4,2,7,10,with,with
4,2,7,11,their,their
4,2,7,12,subsistence,subsistence
4,2,7,13,that,that
4,2,7,14,he,he
4,2,7,15,gets,gets
4,2,7,16,his,his
4,2,7,17,own,own
4,2,7,18,only,only
4,2,7,19,from,from
4,2,7,20,them,them
4,2,8,0,,
4,2,8,1,and,and
4,2,8,2,according,according
4,2,8,3,to,to
4,2,8,4,Rabelais,rabelais
4,2,8,5,kings,kings
4,2,8,6,do,do
4,2,8,7,not,not
4,2,8,8,live,live
4,2,8,9,on,on
4,2,8,10,nothing,nothing
4,2,9,0,,
4,2,9,1,Do,do
4,2,9,2,subjects,subjects
4,2,9,3,then,then
4,2,9,4,give,give
4,2,9,5,their,their
4,2,9,6,persons,persons
4,2,9,7,on,on
4,2,9,8,condition,condition
4,2,9,9,that,that
4,2,9,10,the,the
4,2,9,11,king,king
4,2,9,12,takes,takes
4,2,9,13,their,their
4,2,9,14,goods,goods
4,2,9,15,also,also
4,2,10,0,,
4,2,10,1,I,i
4,2,10,2,fail,fail
4,2,10,3,to,to
4,2,10,4,see,see
4,2,10,5,what,what
4,2,10,6,they,they
4,2,10,7,have,have
4,2,10,8,left,left
4,2,10,9,to,to
4,2,10,10,preserve,preserve
4,2,11,0,,
4,3,0,0,It,it
4,3,0,1,will,will
4,3,0,2,be,be
4,3,0,3,said,said
4,3,0,4,that,that
4,3,0,5,the,the
4,3,0,6,despot,despot
4,3,0,7,assures,assures
4,3,0,8,his,his
4,3,0,9,subjects,subjects
4,3,0,10,civil,civil
4,3,0,11,tranquillity,tranquillity
4,3,1,0,,
4,3,1,1,Granted,granted
4,3,2,0,,
4,3,2,1,but,but
4,3,2,2,what,what
4,3,2,3,do,do
4,3,2,4,they,they
4,3,2,5,gain,gain
4,3,2,6,if,if
4,3,2,7,the,the
4,3,2,8,wars,wars
4,3,2,9,his,his
4,3,2,10,ambition,ambition
4,3,2,11,brings,brings
4,3,2,12,down,down
4,3,2,13,upon,upon
4,3,2,14,them,them
4,3,2,15,his,his
4,3,2,16,insatiable,insatiable
4,3,2,17,avidity,avidity
4,3,2,18,and,and
4,3,2,19,the,the
4,3,2,20,vexatious,vexatious
4,3,2,21,conduct,conduct
4,3,2,22,of,of
4,3,2,23,his,his
4,3,2,24,ministers,ministers
4,3,2,25,press,press
4,3,2,26,harder,harder
4,3,2,27,on,on
4,3,2,28,them,them
4,3,2,29,than,than
4,3,2,30,their,their
4,3,2,31,own,own
4,3,2,32,dissensions,dissensions
4,3,2,33,would,would
4,3,2,34,have,have
4,3,2,35,done,done
4,3,3,0,,
4,3,3,1,What,what
4,3,3,2,do,do
4,3,3,3,they,they
4,3,3,4,gain,gain
4,3,3,5,if,if
4,3,3,6,the,the
4,3,3,7,very,very
4,3,3,8,tranquillity,tranquillity
4,3,3,9,they,they
4,3,3,10,enjoy,enjoy
4,3,3,11,is,is
4,3,3,12,one,one
4,3,3,13,of,of
4,3,3,14,their,their
4,3,3,15,miseries,miseries
4,3,4,0,,
4,3,4,1,Tranquillity,tranquillity
4,3,4,2,is,is
4,3,4,3,found,found
4,3,4,4,also,also
4,3,4,5,in,in
4,3,4,6,dungeons,dungeons
4,3,5,0,,
4,3,5,1,but,but
4,3,5,2,is,is
4,3,5,3,that,that
4,3,5,4,enough,enough
4,3,5,5,to,to
4,3,5,6,make,make
4,3,5,7,them,them
4,3,5,8,desirable,desirable
4,3,5,9,places,places
4,3,5,10,to,to
4,3,5,11,live,live
4,3,5,12,in,in
4,3,6,0,,
4,3,6,1,The,the
4,3,6,2,Greeks,greeks
4,3,6,3,imprisoned,imprisoned
4,3,6,4,in,in
4,3,6,5,the,the
4,3,6,6,cave,cave
4,3,6,7,of,of
4,3,6,8,the,the
4,3,6,9,Cyclops,cyclops
4,3,6,10,lived,lived
4,3,6,11,there,there
4,3,6,12,very,very
4,3,6,13,tranquilly,tranquilly
4,3,6,14,while,while
4,3,6,15,they,they
4,3,6,16,were,were
4,3,6,17,awaiting,awaiting
4,3,6,18,their,their
4,3,6,19,turn,turn
4,3,6,20,to,to
4,3,6,21,be,be
4,3,6,22,devoured,devoured
4,3,7,0,,
4,4,0,0,To,to
4,4,0,1,say,say
4,4,0,2,that,that
4,4,0,3,a,a
4,4,0,4,man,man
4,4,0,5,gives,gives
4,4,0,6,himself,himself
4,4,0,7,gratuitously,gratuitously
4,4,0,8,is,is
4,4,0,9,to,to
4,4,0,10,say,say
4,4,0,11,what,what
4,4,0,12,is,is
4,4,0,13,absurd,absurd
4,4,0,14,and,and
4,4,0,15,inconceivable,inconceivable
4,4,1,0,,
4,4,1,1,such,such
4,4,1,2,an,an
4,4,1,3,act,act
4,4,1,4,is,is
4,4,1,5,null,null
4,4,1,6,and,and
4,4,1,7,illegitimate,illegitimate
4,4,1,8,from,from
4,4,1,9,the,the
4,4,1,10,mere,mere
4,4,1,11,fact,fact
4,4,1,12,that,that
4,4,1,13,he,he
4,4,1,14,who,who
4,4,1,15,does,does
4,4,1,16,it,it
4,4,1,17,is,is
4,4,1,18,out,out
4,4,1,19,of,of
4,4,1,20,his,his
4,4,1,21,mind,mind
4,4,2,0,,
4,4,2,1,To,to
4,4,2,2,say,say
4,4,2,3,the,the
4,4,2,4,same,same
4,4,2,5,of,of
4,4,2,6,a,a
4,4,2,7,whole,whole
4,4,2,8,people,people
4,4,2,9,is,is
4,4,2,10,to,to
4,4,2,11,suppose,suppose
4,4,2,12,a,a
4,4,2,13,people,people
4,4,2,14,of,of
4,4,2,15,madmen,madmen
4,4,3,0,,
4,4,3,1,and,and
4,4,3,2,madness,madness
4,4,3,3,creates,creates
4,4,3,4,no,no
4,4,3,5,right,right
4,4,4,0,,
4,5,0,0,Even,even
4,5,0,1,if,if
4,5,0,2,each,each
4,5,0,3,man,man
4,5,0,4,could,could
4,5,0,5,alienate,alienate
4,5,0,6,himself,himself
4,5,0,7,he,he
4,5,0,8,could,could
4,5,0,9,not,not
4,5,0,10,alienate,alienate
4,5,0,11,his,his
4,5,0,12,children,children
4,5,1,0,,
4,5,1,1,they,they
4,5,1,2,are,are
4,5,1,3,born,born
4,5,1,4,men,men
4,5,1,5,and,and
4,5,1,6,free,free
4,5,2,0,,
4,5,2,1,their,their
4,5,2,2,liberty,liberty
4,5,2,3,belongs,belongs
4,5,2,4,to,to
4,5,2,5,them,them
4,5,2,6,and,and
4,5,2,7,no,no
4,5,2,8,one,one
4,5,2,9,but,but
4,5,2,10,they,they
4,5,2,11,has,has
4,5,2,12,the,the
4,5,2,13,right,right
4,5,2,14,to,to
4,5,2,15,dispose,dispose
4,5,2,16,of,of
4,5,2,17,it,it
4,5,3,0,,
4,5,3,1,Before,before
4,5,3,2,they,they
4,5,3,3,come,come
4,5,3,4,to,to
4,5,3,5,years,years
4,5,3,6,of,of
4,5,3,7,discretion,discretion
4,5,3,8,the,the
4,5,3,9,father,father
4,5,3,10,can,can
4,5,3,11,in,in
4,5,3,12,their,their
4,5,3,13,name,name
4,5,3,14,lay,lay
4,5,3,15,down,down
4,5,3,16,conditions,conditions
4,5,3,17,for,for
4,5,3,18,their,their
4,5,3,19,preservation,preservation
4,5,3,20,and,and
4,5,3,21,well,well
4,5,3,22,being,being
4,5,3,23,but,but
4,5,3,24,he,he
4,5,3,25,cannot,cannot
4,5,3,26,give,give
4,5,3,27,them,them
4,5,3,28,irrevocably,irrevocably
4,5,3,29,and,and
4,5,3,30,without,without
4,5,3,31,conditions,conditions
4,5,4,0,,
4,5,4,1,such,such
4,5,4,2,a,a
4,5,4,3,gift,gift
4,5,4,4,is,is
4,5,4,5,contrary,contrary
4,5,4,6,to,to
4,5,4,7,the,the
4,5,4,8,ends,ends
4,5,4,9,of,of
4,5,4,10,nature,nature
4,5,4,11,and,and
4,5,4,12,exceeds,exceeds
4,5,4,13,the,the
4,5,4,14,rights,rights
4,5,4,15,of,of
4,5,4,16,paternity,paternity
4,5,5,0,,
4,5,5,1,It,it
4,5,5,2,would,would
4,5,5,3,therefore,therefore
4,5,5,4,be,be
4,5,5,5,necessary,necessary
4,5,5,6,in,in
4,5,5,7,order,order
4,5,5,8,to,to
4,5,5,9,legitimise,legitimise
4,5,5,10,an,an
4,5,5,11,arbitrary,arbitrary
4,5,5,12,government,government
4,5,5,13,that,that
4,5,5,14,in,in
4,5,5,15,every,every
4,5,5,16,generation,generation
4,5,5,17,the,the
4,5,5,18,people,people
4,5,5,19,should,should
4,5,5,20,be,be
4,5,5,21,in,in
4,5,5,22,a,a
4,5,5,23,position,position
4,5,5,24,to,to
4,5,5,25,accept,accept
4,5,5,26,or,or
4,5,5,27,reject,reject
4,5,5,28,it,it
4,5,6,0,,
4,5,6,1,but,but
4,5,6,2,were,were
4,5,6,3,this,this
4,5,6,4,so,so
4,5,6,5,the,the
4,5,6,6,government,government
4,5,6,7,would,would
4,5,6,8,be,be
4,5,6,9,no,no
4,5,6,10,longer,longer
4,5,6,11,arbitrary,arbitrary
4,5,7,0,,
4,6,0,0,To,to
4,6,0,1,renounce,renounce
4,6,0,2,liberty,liberty
4,6,0,3,is,is
4,6,0,4,to,to
4,6,0,5,renounce,renounce
4,6,0,6,being,being
4,6,0,7,a,a
4,6,0,8,man,man
4,6,0,9,to,to
4,6,0,10,surrender,surrender
4,6,0,11,the,the
4,6,0,12,rights,rights
4,6,0,13,of,of
4,6,0,14,humanity,humanity
4,6,0,15,and,and
4,6,0,16,even,even
4,6,0,17,its,its
4,6,0,18,duties,duties
4,6,1,0,,
4,6,1,1,For,for
4,6,1,2,him,him
4,6,1,3,who,who
4,6,1,4,renounces,renounces
4,6,1,5,everything,everything
4,6,1,6,no,no
4,6,1,7,indemnity,indemnity
4,6,1,8,is,is
4,6,1,9,possible,possible
4,6,2,0,,
4,6,2,1,Such,such
4,6,2,2,a,a
4,6,2,3,renunciation,renunciation
4,6,2,4,is,is
4,6,2,5,incompatible,incompatible
4,6,2,6,with,with
4,6,2,7,man,man
4,6,2,8,s,s
4,6,2,9,nature,nature
4,6,3,0,,
4,6,3,1,to,to
4,6,3,2,remove,remove
4,6,3,3,all,all
4,6,3,4,liberty,liberty
4,6,3,5,from,from
4,6,3,6,his,his
4,6,3,7,will,will
4,6,3,8,is,is
4,6,3,9,to,to
4,6,3,10,remove,remove
4,6,3,11,all,all
4,6,3,12,morality,morality
4,6,3,13,from,from
4,6,3,14,his,his
4,6,3,15,acts,acts
4,6,4,0,,
4,6,4,1,Finally,finally
4,6,4,2,it,it
4,6,4,3,is,is
4,6,4,4,an,an
4,6,4,5,empty,empty
4,6,4,6,and,and
4,6,4,7,contradictory,contradictory
4,6,4,8,convention,convention
4,6,4,9,that,that
4,6,4,10,sets,sets
4,6,4,11,up,up
4,6,4,12,on,on
4,6,4,13,the,the
4,6,4,14,one,one
4,6,4,15,side,side
4,6,4,16,absolute,absolute
4,6,4,17,authority,authority
4,6,4,18,and,and
4,6,4,19,on,on
4,6,4,20,the,the
4,6,4,21,other,other
4,6,4,22,unlimited,unlimited
4,6,4,23,obedience,obedience
4,6,5,0,,
4,6,5,1,Is,is
4,6,5,2,it,it
4,6,5,3,not,not
4,6,5,4,clear,clear
4,6,5,5,that,that
4,6,5,6,we,we
4,6,5,7,can,can
4,6,5,8,be,be
4,6,5,9,under,under
4,6,5,10,no,no
4,6,5,11,obligation,obligation
4,6,5,12,to,to
4,6,5,13,a,a
4,6,5,14,person,person
4,6,5,15,from,from
4,6,5,16,whom,whom
4,6,5,17,we,we
4,6,5,18,have,have
4,6,5,19,the,the
4,6,5,20,right,right
4,6,5,21,to,to
4,6,5,22,exact,exact
4,6,5,23,everything,everything
4,6,6,0,,
4,6,6,1,Does,does
4,6,6,2,not,not
4,6,6,3,this,this
4,6,6,4,condition,condition
4,6,6,5,alone,alone
4,6,6,6,in,in
4,6,6,7,the,the
4,6,6,8,absence,absence
4,6,6,9,of,of
4,6,6,10,equivalence,equivalence
4,6,6,11,or,or
4,6,6,12,exchange,exchange
4,6,6,13,in,in
4,6,6,14,itself,itself
4,6,6,15,involve,involve
4,6,6,16,the,the
4,6,6,17,nullity,nullity
4,6,6,18,of,of
4,6,6,19,the,the
4,6,6,20,act,act
4,6,7,0,,
4,6,7,1,For,for
4,6,7,2,what,what
4,6,7,3,right,right
4,6,7,4,can,can
4,6,7,5,my,my
4,6,7,6,slave,slave
4,6,7,7,have,have
4,6,7,8,against,against
4,6,7,9,me,me
4,6,7,10,when,when
4,6,7,11,all,all
4,6,7,12,that,that
4,6,7,13,he,he
4,6,7,14,has,has
4,6,7,15,belongs,belongs
4,6,7,16,to,to
4,6,7,17,me,me
4,6,7,18,and,and
4,6,7,19,his,his
4,6,7,20,right,right
4,6,7,21,being,being
4,6,7,22,mine,mine
4,6,7,23,this,this
4,6,7,24,right,right
4,6,7,25,of,of
4,6,7,26,mine,mine
4,6,7,27,against,against
4,6,7,28,myself,myself
4,6,7,29,is,is
4,6,7,30,a,a
4,6,7,31,phrase,phrase
4,6,7,32,devoid,devoid
4,6,7,33,of,of
4,6,7,34,meaning,meaning
4,6,8,0,,
4,7,0,0,Grotius,grotius
4,7,0,1,and,and
4,7,0,2,the,the
4,7,0,3,rest,rest
4,7,0,4,find,find
4,7,0,5,in,in
4,7,0,6,war,war
4,7,0,7,another,another
4,7,0,8,origin,origin
4,7,0,9,for,for
4,7,0,10,the,the
4,7,0,11,so,so
4,7,0,12,called,called
4,7,0,13,right,right
4,7,0,14,of,of
4,7,0,15,slavery,slavery
4,7,1,0,,
4,7,1,1,The,the
4,7,1,2,victor,victor
4,7,1,3,having,having
4,7,1,4,as,as
4,7,1,5,they,they
4,7,1,6,hold,hold
4,7,1,7,the,the
4,7,1,8,right,right
4,7,1,9,of,of
4,7,1,10,killing,killing
4,7,1,11,the,the
4,7,1,12,vanquished,vanquished
4,7,1,13,the,the
4,7,1,14,latter,latter
4,7,1,15,can,can
4,7,1,16,buy,buy
4,7,1,17,back,back
4,7,1,18,his,his
4,7,1,19,life,life
4,7,1,20,at,at
4,7,1,21,the,the
4,7,1,22,price,price
4,7,1,23,of,of
4,7,1,24,his,his
4,7,1,25,liberty,liberty
4,7,2,0,,
4,7,2,1,and,and
4,7,2,2,this,this
4,7,2,3,convention,convention
4,7,2,4,is,is
4,7,2,5,the,the
4,7,2,6,more,more
4,7,2,7,legitimate,legitimate
4,7,2,8,because,because
4,7,2,9,it,it
4,7,2,10,is,is
4,7,2,11,to,to
4,7,2,12,the,the
4,7,2,13,advantage,advantage
4,7,2,14,of,of
4,7,2,15,both,both
4,7,2,16,parties,parties
4,7,3,0,,
4,8,0,0,But,but
4,8,0,1,it,it
4,8,0,2,is,is
4,8,0,3,clear,clear
4,8,0,4,that,that
4,8,0,5,this,this
4,8,0,6,supposed,supposed
4,8,0,7,right,right
4,8,0,8,to,to
4,8,0,9,kill,kill
4,8,0,10,the,the
4,8,0,11,conquered,conquered
4,8,0,12,is,is
4,8,0,13,by,by
4,8,0,14,no,no
4,8,0,15,means,means
4,8,0,16,deducible,deducible
4,8,0,17,from,from
4,8,0,18,the,the
4,8,0,19,state,state
4,8,0,20,of,of
4,8,0,21,war,war
4,8,1,0,,
4,8,1,1,Men,men
4,8,1,2,from,from
4,8,1,3,the,the
4,8,1,4,mere,mere
4,8,1,5,fact,fact
4,8,1,6,that,that
4,8,1,7,while,while
4,8,1,8,they,they
4,8,1,9,are,are
4,8,1,10,living,living
4,8,1,11,in,in
4,8,1,12,their,their
4,8,1,13,primitive,primitive
4,8,1,14,independence,independence
4,8,1,15,they,they
4,8,1,16,have,have
4,8,1,17,no,no
4,8,1,18,mutual,mutual
4,8,1,19,relations,relations
4,8,1,20,stable,stable
4,8,1,21,enough,enough
4,8,1,22,to,to
4,8,1,23,constitute,constitute
4,8,1,24,either,either
4,8,1,25,the,the
4,8,1,26,state,state
4,8,1,27,of,of
4,8,1,28,peace,peace
4,8,1,29,or,or
4,8,1,30,the,the
4,8,1,31,state,state
4,8,1,32,of,of
4,8,1,33,war,war
4,8,1,34,cannot,cannot
4,8,1,35,be,be
4,8,1,36,naturally,naturally
4,8,1,37,enemies,enemies
4,8,2,0,,
4,8,2,1,War,war
4,8,2,2,is,is
4,8,2,3,constituted,constituted
4,8,2,4,by,by
4,8,2,5,a,a
4,8,2,6,relation,relation
4,8,2,7,between,between
4,8,2,8,things,things
4,8,2,9,and,and
4,8,2,10,not,not
4,8,2,11,between,between
4,8,2,12,persons,persons
4,8,3,0,,
4,8,3,1,and,and
4,8,3,2,as,as
4,8,3,3,the,the
4,8,3,4,state,state
4,8,3,5,of,of
4,8,3,6,war,war
4,8,3,7,cannot,cannot
4,8,3,8,arise,arise
4,8,3,9,out,out
4,8,3,10,of,of
4,8,3,11,simple,simple
4,8,3,12,personal,personal
4,8,3,13,relations,relations
4,8,3,14,but,but
4,8,3,15,only,only
4,8,3,16,out,out
4,8,3,17,of,of
4,8,3,18,real,real
4,8,3,19,relations,relations
4,8,3,20,private,private
4,8,3,21,war,war
4,8,3,22,or,or
4,8,3,23,war,war
4,8,3,24,of,of
4,8,3,25,man,man
4,8,3,26,with,with
4,8,3,27,man,man
4,8,3,28,can,can
4,8,3,29,exist,exist
4,8,3,30,neither,neither
4,8,3,31,in,in
4,8,3,32,the,the
4,8,3,33,state,state
4,8,3,34,of,of
4,8,3,35,nature,nature
4,8,3,36,where,where
4,8,3,37,there,there
4,8,3,38,is,is
4,8,3,39,no,no
4,8,3,40,constant,constant
4,8,3,41,property,property
4,8,3,42,nor,nor
4,8,3,43,in,in
4,8,3,44,the,the
4,8,3,45,social,social
4,8,3,46,state,state
4,8,3,47,where,where
4,8,3,48,everything,everything
4,8,3,49,is,is
4,8,3,50,under,under
4,8,3,51,the,the
4,8,3,52,authority,authority
4,8,3,53,of,of
4,8,3,54,the,the
4,8,3,55,laws,laws
4,8,4,0,,
